stamp,brk_pressure_cmd_counter,f_brake_pressure_cmd,r_brake_pressure_cmd
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=520802418)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=529375347)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=539259762)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=549115700)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=559306670)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=569195390)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=579334133)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=589280646)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=599205748)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=609201929)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=619147543)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=629317952)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=639351038)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=649280093)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=659269286)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=669153407)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=679270040)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=689172290)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=700587085)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=709336287)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=719189106)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=729171355)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=739340425)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=749289248)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=759188509)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=769338277)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=779154601)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=789319805)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=799302926)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=829306852)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=839150376)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=849341879)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=859282552)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=869236694)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=879316725)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=889315250)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=899415342)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=909187648)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=919305687)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=929313433)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=939773484)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=949280192)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=959272631)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=969242167)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=979286820)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=989321735)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477685, nanosec=999152212)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=9297879)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=26317625)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=29160586)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=39642192)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=49347549)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=59283995)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=69186320)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=79287373)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=89325362)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=99159906)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=109359089)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=119328570)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=129296505)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=159202240)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=169179194)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=179281865)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=189222825)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=199360035)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=209306058)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=219333365)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=229196437)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=239209542)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=249356986)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=259412650)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=269212642)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=279318649)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=289361285)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=299217506)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=309199583)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=319393032)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=329160059)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=339262441)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=349288094)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=359349450)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=369373155)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=379326153)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=389284117)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=400092467)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=409296544)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=419232003)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=429289415)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=439147131)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=449303002)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=459207265)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=469284981)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=479380674)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=489220668)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=499205896)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=509297804)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=519142753)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=529309698)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=539212895)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=549220514)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=559272567)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=569295943)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=579190224)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=589330108)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=599290085)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=609185945)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=619290147)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=629265764)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=639322155)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=649304532)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=659375761)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=669315702)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=679354998)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=689418111)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=699375702)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=709288849)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=719345720)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=729237087)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=739449847)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=749408510)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=759293803)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=769338072)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=779327748)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=789254939)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=799380107)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=809265538)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=819258160)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=829346866)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=839212845)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=849370434)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=859152990)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=869415154)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=879396760)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=889398367)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=899243068)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=909216627)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=919221732)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=929284605)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=939321305)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=949297864)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=959307635)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=969357879)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=979400495)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=989353947)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477686, nanosec=999386431)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=9271187)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=19406230)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=29330745)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=39238421)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=49383917)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=59244489)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=69376124)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=79428435)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=89425029)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=99411744)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=109368775)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=119367450)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=129360077)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=139268561)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=149357195)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=159415850)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=169398981)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=179420894)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=189259336)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=199387633)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=209176810)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=219456293)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=229497649)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=239261134)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=250015256)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=259383115)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=269322950)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=279407658)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=289425397)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=299471920)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=309537154)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=319225327)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=329401829)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=339384223)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=349392648)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=359555167)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=369445305)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=379262833)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=389394759)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=399262268)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=409298355)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=419398499)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=429338847)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=439371553)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=449275299)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=459410601)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=469294886)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=479417222)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=489394560)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=499276987)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=509342817)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=519280920)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=529399154)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=539368913)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=549440190)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=559319646)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=569419934)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=579283216)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=589420861)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=599308300)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=609477704)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=619334993)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=629281615)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=639410609)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=649269729)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=659422223)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=669356304)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=679306024)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=689318437)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=699413009)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=709320667)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=719329333)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=729294973)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=739297028)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=749385613)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=759454283)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=769387837)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=779277482)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=789310723)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=799405152)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=809406460)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=819432756)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=829437340)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=839412112)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=849446105)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=859413917)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=869455441)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=879447480)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=889291306)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=899483693)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=909379514)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=919416468)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=929313221)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=939292949)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=949304232)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=959448181)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=969442145)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=979318010)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=989457350)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477687, nanosec=999314682)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=9327354)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=19436743)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=29293922)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=39294938)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=49454193)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=59330552)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=69376738)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=79569652)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=89464376)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=99333169)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=109339721)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=119414312)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=129454588)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=139493996)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=149307602)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=159544436)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=169350116)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=179480717)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=189962501)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=199433437)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=209398964)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=219444839)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=229393494)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=239276145)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=249470030)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=259900910)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=269497512)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=279312916)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=289472780)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=299406771)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=309353977)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=319393567)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=330240515)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=339342772)",0,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=349500669)",1,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=359361715)",2,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=369449341)",3,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=379369658)",4,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=389482179)",5,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=399450670)",6,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=409574696)",7,0,0
"builtin_interfaces.msg.Time(sec=1751477688, nanosec=419425397)",0,0,0
