stamp,battery_voltage,safety_switch_state,mode_switch_state,sys_state,raptor_rolling_counter
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=352841818)",13.9,4,False,9,223
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=562804423)",13.700000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=762808961)",13.700000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751477813, nanosec=953178542)",13.700000000000001,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=163052606)",13.700000000000001,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=362858766)",13.8,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=562834033)",13.700000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=762812057)",13.8,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751477814, nanosec=962856373)",13.700000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=162893360)",13.9,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=362862513)",13.8,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=562821659)",13.8,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=762906792)",13.700000000000001,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751477815, nanosec=962888233)",13.8,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=152831798)",13.700000000000001,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=353783340)",13.700000000000001,4,False,9,11
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=562898176)",13.700000000000001,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=762858805)",13.8,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751477816, nanosec=952819709)",13.700000000000001,4,False,9,71
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=162894304)",13.700000000000001,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=362840212)",13.8,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=562856541)",13.700000000000001,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=753936604)",13.8,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477817, nanosec=962847059)",13.700000000000001,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=162963815)",13.700000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=363027826)",13.700000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=562853903)",13.8,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=762817513)",13.700000000000001,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751477818, nanosec=963075170)",13.700000000000001,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=162853784)",13.8,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=362938681)",13.700000000000001,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=563128556)",13.700000000000001,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=763242283)",13.8,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751477819, nanosec=963017070)",13.8,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=162910077)",13.8,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=362985772)",13.9,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=562924418)",13.8,4,False,9,176
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=763767693)",13.700000000000001,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751477820, nanosec=954286383)",13.700000000000001,4,False,9,215
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=162926215)",13.700000000000001,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=362851857)",13.8,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=562928011)",13.700000000000001,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=762839816)",13.700000000000001,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751477821, nanosec=963321712)",13.8,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=162927141)",13.700000000000001,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=362851022)",13.700000000000001,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=562971669)",13.700000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=753117543)",13.700000000000001,4,False,9,139
"builtin_interfaces.msg.Time(sec=1751477822, nanosec=962937581)",13.700000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=163160133)",13.700000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=362958966)",13.700000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=562982351)",13.700000000000001,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=762891684)",13.700000000000001,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751477823, nanosec=963785429)",13.9,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=162936384)",13.9,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=352886785)",13.700000000000001,4,False,9,43
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=562875665)",13.700000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=762862870)",13.700000000000001,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751477824, nanosec=962855941)",13.700000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=162902233)",13.700000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=353432398)",13.700000000000001,4,False,9,143
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=564012174)",13.700000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=762975275)",13.700000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751477825, nanosec=962939928)",13.700000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=162892627)",13.8,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=363009578)",13.700000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=554268480)",13.9,4,False,9,7
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=754443904)",13.700000000000001,4,False,9,27
"builtin_interfaces.msg.Time(sec=1751477826, nanosec=953922022)",13.8,4,False,9,47
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=162946075)",13.700000000000001,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=362939802)",13.700000000000001,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=553841143)",13.700000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=753805902)",13.700000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751477827, nanosec=963774915)",13.8,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=164008262)",13.700000000000001,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=353925203)",13.700000000000001,4,False,9,187
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=563755222)",13.700000000000001,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=763755971)",13.700000000000001,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751477828, nanosec=962872810)",13.9,4,False,9,248
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=153787578)",13.700000000000001,4,False,9,11
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=353218140)",13.700000000000001,4,False,9,31
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=563758713)",13.700000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=763768340)",13.700000000000001,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751477829, nanosec=953770257)",13.700000000000001,4,False,9,91
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=163803814)",13.700000000000001,4,False,9,112
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=363892114)",13.700000000000001,4,False,9,132
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=563802919)",13.700000000000001,4,False,9,152
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=763909351)",13.8,4,False,9,172
"builtin_interfaces.msg.Time(sec=1751477830, nanosec=963791263)",13.9,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=163812729)",13.700000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=363818896)",13.700000000000001,4,False,9,232
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=553832125)",13.700000000000001,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=764032782)",13.9,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751477831, nanosec=963855511)",13.700000000000001,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=164107740)",13.700000000000001,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=354096240)",13.700000000000001,4,False,9,75
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=553839092)",13.700000000000001,4,False,9,95
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=753829431)",13.8,4,False,9,115
"builtin_interfaces.msg.Time(sec=1751477832, nanosec=964435941)",13.700000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=163848712)",13.700000000000001,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=353918132)",13.700000000000001,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=564003368)",13.700000000000001,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=763873360)",13.700000000000001,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751477833, nanosec=964042690)",13.700000000000001,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=163869656)",13.700000000000001,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=363931200)",13.8,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=563831598)",13.700000000000001,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=753839808)",13.700000000000001,4,False,9,59
"builtin_interfaces.msg.Time(sec=1751477834, nanosec=963830829)",13.9,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=164585918)",13.8,4,False,9,100
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=363831928)",13.700000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=553873849)",13.8,4,False,9,139
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=763844681)",13.8,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751477835, nanosec=953966029)",14.100000000000001,4,False,9,179
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=164102488)",14.100000000000001,4,False,9,200
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=353919795)",14.100000000000001,4,False,9,219
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=563908654)",14.100000000000001,4,False,9,240
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=764065721)",14.100000000000001,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751477836, nanosec=963934159)",14.0,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=163952389)",13.8,4,False,9,44
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=363989698)",13.8,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=563958510)",13.8,4,False,9,84
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=763855082)",13.8,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751477837, nanosec=963914868)",13.700000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=153917944)",13.8,4,False,9,143
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=363897393)",13.8,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=563931578)",13.8,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=764225081)",13.8,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751477838, nanosec=963912380)",13.700000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=154419536)",13.700000000000001,4,False,9,243
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=364131573)",13.700000000000001,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=563975759)",13.700000000000001,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=763897507)",13.600000000000001,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751477839, nanosec=963965789)",13.9,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=163960457)",13.9,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=363870419)",13.700000000000001,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=563913681)",13.700000000000001,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=763913291)",13.700000000000001,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751477840, nanosec=964063077)",13.9,4,False,9,168
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=163979280)",13.9,4,False,9,188
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=363956431)",13.700000000000001,4,False,9,208
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=563928542)",13.700000000000001,4,False,9,228
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=753939536)",13.700000000000001,4,False,9,247
"builtin_interfaces.msg.Time(sec=1751477841, nanosec=963990953)",13.8,4,False,9,12
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=164013233)",13.9,4,False,9,32
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=364065506)",13.700000000000001,4,False,9,52
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=564015772)",13.8,4,False,9,72
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=763954487)",13.700000000000001,4,False,9,92
"builtin_interfaces.msg.Time(sec=1751477842, nanosec=953995195)",13.700000000000001,4,False,9,111
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=154759580)",13.700000000000001,4,False,9,131
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=355185760)",13.700000000000001,4,False,9,151
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=555518368)",13.700000000000001,4,False,9,171
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=764771276)",13.700000000000001,4,False,9,192
"builtin_interfaces.msg.Time(sec=1751477843, nanosec=964760754)",13.700000000000001,4,False,9,212
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=154075927)",13.700000000000001,4,False,9,231
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=363931669)",13.700000000000001,4,False,9,252
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=564793052)",13.700000000000001,4,False,9,16
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=764266057)",13.700000000000001,4,False,9,36
"builtin_interfaces.msg.Time(sec=1751477844, nanosec=964764993)",13.700000000000001,4,False,9,56
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=164765651)",13.700000000000001,4,False,9,76
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=364834896)",13.700000000000001,4,False,9,96
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=565040379)",13.700000000000001,4,False,9,116
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=763943656)",13.700000000000001,4,False,9,136
"builtin_interfaces.msg.Time(sec=1751477845, nanosec=964882282)",13.700000000000001,4,False,9,156
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=153898653)",13.8,4,False,9,175
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=363991799)",13.700000000000001,4,False,9,196
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=564925286)",13.700000000000001,4,False,9,216
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=765154910)",13.700000000000001,4,False,9,236
"builtin_interfaces.msg.Time(sec=1751477846, nanosec=964850646)",13.700000000000001,4,False,9,0
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=165180578)",13.8,4,False,9,20
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=364866127)",13.700000000000001,4,False,9,40
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=563868027)",13.700000000000001,4,False,9,60
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=763996837)",13.700000000000001,4,False,9,80
"builtin_interfaces.msg.Time(sec=1751477847, nanosec=954817747)",13.700000000000001,4,False,9,99
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=164796199)",13.700000000000001,4,False,9,120
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=365100478)",13.700000000000001,4,False,9,140
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=564780164)",13.700000000000001,4,False,9,160
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=763910510)",13.700000000000001,4,False,9,180
"builtin_interfaces.msg.Time(sec=1751477848, nanosec=954886996)",13.8,4,False,9,199
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=164975863)",13.9,4,False,9,220
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=354856292)",13.700000000000001,4,False,9,239
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=564800253)",13.700000000000001,4,False,9,4
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=764825221)",13.700000000000001,4,False,9,24
"builtin_interfaces.msg.Time(sec=1751477849, nanosec=954937590)",13.8,4,False,9,43
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=165077300)",13.700000000000001,4,False,9,64
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=354851404)",13.700000000000001,4,False,9,83
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=564879652)",13.700000000000001,4,False,9,104
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=764864406)",13.700000000000001,4,False,9,124
"builtin_interfaces.msg.Time(sec=1751477850, nanosec=964807550)",13.700000000000001,4,False,9,144
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=164766030)",13.700000000000001,4,False,9,164
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=364835696)",13.700000000000001,4,False,9,184
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=564809483)",13.700000000000001,4,False,9,204
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=764911430)",13.700000000000001,4,False,9,224
"builtin_interfaces.msg.Time(sec=1751477851, nanosec=964856493)",13.700000000000001,4,False,9,244
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=164956039)",13.9,4,False,9,8
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=364899000)",13.9,4,False,9,28
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=564853905)",14.0,4,False,9,48
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=764919376)",13.8,4,False,9,68
"builtin_interfaces.msg.Time(sec=1751477852, nanosec=964767302)",13.8,4,False,9,88
"builtin_interfaces.msg.Time(sec=1751477853, nanosec=164867190)",14.0,4,False,9,108
"builtin_interfaces.msg.Time(sec=1751477853, nanosec=364763417)",14.0,4,False,9,128
"builtin_interfaces.msg.Time(sec=1751477853, nanosec=564887508)",14.100000000000001,4,False,9,148
"builtin_interfaces.msg.Time(sec=1751477853, nanosec=764892389)",14.0,4,False,9,168
