stamp,fluid_pressure,variance
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=979209352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=989209096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477715, nanosec=999207304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=9210120)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=19211400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=29211144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=39209352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=49211912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=59212936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=69212680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=79210888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=89213704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=99213216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=109213216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=119212960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=129216776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=139217544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=149217544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=159216520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=169220080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=179220360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=189220104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=199217312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=209220872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=219221896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=229221640)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=239218848)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=249222408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=259223688)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=269223432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=279223176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=289224736)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=299227808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=309227320)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=319226784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=329230344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=339231112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=349235184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=359234952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=369234696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=379234160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=389231880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=399233160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=409232904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=419231368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=429233184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=439231136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=449231880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=459229088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=469231904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=479234184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=489233928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=499232392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=509235952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=519234976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=529235720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=539234184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=549237000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=559238024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=569237768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=579235976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=589238536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=599239816)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=609239560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=619238024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=629240840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=639248520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=649248264)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=659246216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=669248776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=679250056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=689249800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=699247520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=709250592)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=719251616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=729252104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=739250056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=749252360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=759253384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=769252872)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=779251080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=789253384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=799254408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=809253896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=819252616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=829255432)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=839256456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=849259016)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=859259784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=869260272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=879257224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=889262344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=899261856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=909260344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=919260808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=929263112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=939264136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=949263880)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=959261832)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=969264136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=979265160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=989265160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477716, nanosec=999261856)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=9264416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=19265928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=29265672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=39263368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=49265928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=59266696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=69266184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=79264648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=89266952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=99266720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=109266208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=119265160)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=129267464)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=139268232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=149268720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=159265928)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=169268232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=179269256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=189269000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=199266952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=209269512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=219269280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=229270024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=239268232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=249267976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=259266184)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=269269000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=279265952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=289269512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=299269280)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=309270024)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=319267232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=329270792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=339271560)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=349273864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=359273888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=369274632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=379273352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=389276168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=399272096)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=409272840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=419270048)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=429273352)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=439274376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=449273864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=459272072)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=469274376)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=479275400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=489274888)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=499271840)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=509274144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=519275912)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=529275400)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=539273608)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=549276168)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=559276936)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=569275680)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=579275144)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=589277448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=599278472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=609277960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=619276424)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=629278240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=639279752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=649279752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=659277960)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=669280520)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=679281544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=689281288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=699279752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=709282056)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=719281824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=729282312)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=739280776)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=749283336)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=759284616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=769284360)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=779281824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=789284384)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=799286664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=809285408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=819284616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=829286176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=839287944)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=849290504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=859291528)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=869291272)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=879289480)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=889291784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=899292808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=909291808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=919290760)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=929293576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=939294088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=949293576)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=959290784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=969293088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=979295112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=989294600)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477717, nanosec=999291808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=9294368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=19296392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=29296136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=39294088)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=49296904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=59297672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=69297416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=79296136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=89298696)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=99298976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=109299720)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=119297416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=129300232)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=139300000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=149300488)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=159298440)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=169300744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=179301768)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=189301256)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=199303304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=209305864)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=219306632)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=229309192)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=239310216)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=249309704)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=259308656)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=269310472)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=279311240)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=289310984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=299309448)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=309311008)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=319312288)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=329313032)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=339309984)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=349313800)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=359311752)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=369314568)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=379315080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=389314824)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=399313544)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=409315104)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=419317128)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=429316616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=439315080)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=449317896)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=459318664)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=469318408)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=479316616)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=489319176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=499320456)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=509319968)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=519318176)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=529321480)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=539322504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=549322504)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=559320224)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=569323784)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=579324808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=589324552)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=599323808)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=609326368)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=619328392)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=629327136)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=639326344)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=649328648)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=659329416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=669328904)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=679327112)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=689329672)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=699330952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=709330208)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=719329416)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=729331976)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=739333000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=749332744)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=759330952)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=769333512)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=779334536)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=789334792)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=799333000)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=809335304)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=819335328)",0.0,0.0
"builtin_interfaces.msg.Time(sec=1751477718, nanosec=829336072)",0.0,0.0
