stamp,source_topic,message_data_length
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=364467159)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=385382580)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=370928552)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=394580103)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=378886921)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=395065893)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=388103033)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=395455801)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=400860250)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=409439707)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=417344722)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=425380513)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=432458667)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=468777366)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=445241137)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=473295684)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=446009598)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=474254870)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=446808657)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=475496763)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=447508935)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=476115427)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=449541762)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=476770736)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=457495486)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=477820862)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=464475207)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=478596698)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=473407106)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=479159242)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=481341296)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=479748110)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=494784618)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=483874452)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=495424212)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=499860188)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=496174490)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=500672842)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=505426125)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=506860374)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=513403739)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=516024976)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=521403819)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=530884996)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=528528812)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=538800267)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=537605111)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=551979049)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=549216761)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=553330850)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=549675478)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=555599374)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=560492649)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=570767014)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=577456318)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=579851834)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=585469428)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=586630636)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=595181264)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=597292653)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=601762469)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=598318694)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=609757046)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=611975175)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=617446436)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=618915057)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=624565628)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=626734863)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=635337589)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=634542502)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=645503162)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=656927952)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=646214146)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=659087752)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=647216105)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=659762403)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=647774538)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=660285846)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=649486265)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=661624228)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=665550950)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=666777150)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=673557291)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=675863274)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=681546978)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=682873409)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=688501476)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=697881124)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=693942610)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=698812448)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=694831062)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=699288360)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=697672131)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=700410831)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=705361506)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=707826810)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=713341427)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=714892300)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=720604340)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=722726236)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=729502660)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=730905524)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=737431552)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=747687404)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=744690767)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=748485168)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=745591590)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=748966538)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=746203848)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=749712337)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=746557884)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=750235384)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=752476515)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=754994281)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=761425601)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=762935332)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=769760428)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=771707888)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=777429866)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=778756094)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=784447975)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=786751272)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=794932922)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=798682693)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=795432342)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=799712291)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=795942073)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=800429060)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=796330989)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=801074171)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=801442955)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=803763354)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=809436337)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=811034991)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=817541948)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=818925486)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=825418471)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=833244747)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=833465853)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=835106740)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=845352042)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=852168734)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=846275666)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=853122420)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=846846834)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=855266558)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=847820406)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=856048883)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=849467033)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=856803469)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=857381142)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=859969552)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=865579826)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=868445440)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=873431376)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=874709892)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=881583999)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=882788334)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=894419487)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=896692298)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=894840880)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=897242664)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=895315487)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=897770086)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=895648647)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=898380913)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=897363485)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=899785728)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=905303267)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=906695078)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=913345124)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=914692309)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=921493710)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=923843398)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=929498549)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=931612717)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=937459283)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=938611638)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=945774103)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=955937396)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=953476216)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=963718929)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=961312489)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=970606755)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=969477222)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=978783784)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=977439231)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=987565635)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=985615863)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=998554978)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=994774997)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=999231082)",/novatel_top/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=995425686)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=999866059)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=995834073)",/novatel_side/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=416252)",/novatel_top/oem7raw,80
"builtin_interfaces.msg.Time(sec=1751478069, nanosec=996209272)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=3643019)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=1362187)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=10635270)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=9657068)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=19658748)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=17727272)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=27733952)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=25683136)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=34944748)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=33681352)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=72895695)",/novatel_side/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=73811568)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=84887220)",/novatel_top/oem7raw,76
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=75544633)",/novatel_side/oem7raw,104
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=85609480)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=76853927)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=98111358)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=77354940)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=99494578)",/novatel_top/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=77868508)",/novatel_side/oem7raw,56
"builtin_interfaces.msg.Time(sec=1751478070, nanosec=99917859)",/novatel_top/oem7raw,56
