stamp,fl_tire_temp_04,fl_tire_temp_03,fl_tire_temp_02,fl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477644, nanosec=749154470)",24.900000000000006,26.10000000000001,24.0,24.0
"builtin_interfaces.msg.Time(sec=1751477644, nanosec=749154470)",24.900000000000006,26.10000000000001,24.0,24.0
"builtin_interfaces.msg.Time(sec=1751477644, nanosec=749154470)",24.900000000000006,26.10000000000001,24.0,24.0
"builtin_interfaces.msg.Time(sec=1751477644, nanosec=749154470)",24.900000000000006,26.10000000000001,24.0,24.0
"builtin_interfaces.msg.Time(sec=1751477644, nanosec=749154470)",24.900000000000006,26.10000000000001,24.0,24.0
"builtin_interfaces.msg.Time(sec=1751477645, nanosec=748761313)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477645, nanosec=748761313)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477645, nanosec=748761313)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477645, nanosec=748761313)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477645, nanosec=748761313)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477646, nanosec=748755926)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477646, nanosec=748755926)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477646, nanosec=748755926)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=748783199)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=748783199)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=748783199)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=748783199)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477647, nanosec=748783199)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=748807489)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=748807489)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=748807489)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=748807489)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477648, nanosec=748807489)",25.700000000000003,25.200000000000003,24.700000000000003,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=750359551)",24.80000000000001,23.80000000000001,23.0,22.200000000000003
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=750359551)",24.80000000000001,23.80000000000001,23.0,22.200000000000003
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=750359551)",24.80000000000001,23.80000000000001,23.0,22.200000000000003
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=750359551)",24.80000000000001,23.80000000000001,23.0,22.200000000000003
"builtin_interfaces.msg.Time(sec=1751477649, nanosec=750359551)",24.80000000000001,23.80000000000001,23.0,22.200000000000003
"builtin_interfaces.msg.Time(sec=1751477650, nanosec=748771830)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477650, nanosec=748771830)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477650, nanosec=748771830)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477650, nanosec=748771830)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477650, nanosec=748771830)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=748832820)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=748832820)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=748832820)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=748832820)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477651, nanosec=748832820)",25.400000000000006,24.400000000000006,23.700000000000003,23.700000000000003
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=748844713)",25.5,24.900000000000006,23.900000000000006,22.700000000000003
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=748844713)",25.5,24.900000000000006,23.900000000000006,22.700000000000003
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=748844713)",25.5,24.900000000000006,23.900000000000006,22.700000000000003
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=748844713)",25.5,24.900000000000006,23.900000000000006,22.700000000000003
"builtin_interfaces.msg.Time(sec=1751477652, nanosec=748844713)",25.5,24.900000000000006,23.900000000000006,22.700000000000003
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=749318644)",24.80000000000001,25.30000000000001,24.400000000000006,24.400000000000006
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=749318644)",24.80000000000001,25.30000000000001,24.400000000000006,24.400000000000006
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=749318644)",24.80000000000001,25.30000000000001,24.400000000000006,24.400000000000006
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=749318644)",24.80000000000001,25.30000000000001,24.400000000000006,24.400000000000006
"builtin_interfaces.msg.Time(sec=1751477653, nanosec=749318644)",24.80000000000001,25.30000000000001,24.400000000000006,24.400000000000006
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=752190561)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=752190561)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=752190561)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=752190561)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477654, nanosec=752190561)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=748871843)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=748871843)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=748871843)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=748871843)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477655, nanosec=748871843)",24.900000000000006,24.5,24.30000000000001,24.30000000000001
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=748883927)",25.700000000000003,24.80000000000001,23.80000000000001,22.0
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=748883927)",25.700000000000003,24.80000000000001,23.80000000000001,22.0
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=748883927)",25.700000000000003,24.80000000000001,23.80000000000001,22.0
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=748883927)",25.700000000000003,24.80000000000001,23.80000000000001,22.0
"builtin_interfaces.msg.Time(sec=1751477656, nanosec=748883927)",25.700000000000003,24.80000000000001,23.80000000000001,22.0
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=750441841)",26.30000000000001,25.700000000000003,24.900000000000006,23.900000000000006
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=750441841)",26.30000000000001,25.700000000000003,24.900000000000006,23.900000000000006
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=750441841)",26.30000000000001,25.700000000000003,24.900000000000006,23.900000000000006
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=750441841)",26.30000000000001,25.700000000000003,24.900000000000006,23.900000000000006
"builtin_interfaces.msg.Time(sec=1751477657, nanosec=750441841)",26.30000000000001,25.700000000000003,24.900000000000006,23.900000000000006
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=748821165)",26.60000000000001,27.30000000000001,26.700000000000003,26.700000000000003
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=748821165)",26.60000000000001,27.30000000000001,26.700000000000003,26.700000000000003
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=748821165)",26.60000000000001,27.30000000000001,26.700000000000003,26.700000000000003
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=748821165)",26.60000000000001,27.30000000000001,26.700000000000003,26.700000000000003
"builtin_interfaces.msg.Time(sec=1751477658, nanosec=748821165)",26.60000000000001,27.30000000000001,26.700000000000003,26.700000000000003
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=750109436)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=750109436)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=750109436)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=750109436)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477659, nanosec=750109436)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=749771330)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=749771330)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=749771330)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=749771330)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477660, nanosec=749771330)",24.5,25.200000000000003,24.60000000000001,24.700000000000003
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=750278882)",26.0,26.60000000000001,25.400000000000006,26.10000000000001
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=750278882)",26.0,26.60000000000001,25.400000000000006,26.10000000000001
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=750278882)",26.0,26.60000000000001,25.400000000000006,26.10000000000001
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=750278882)",26.0,26.60000000000001,25.400000000000006,26.10000000000001
"builtin_interfaces.msg.Time(sec=1751477661, nanosec=750278882)",26.0,26.60000000000001,25.400000000000006,26.10000000000001
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=749749302)",26.200000000000003,27.5,26.0,26.400000000000006
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=749749302)",26.200000000000003,27.5,26.0,26.400000000000006
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=749749302)",26.200000000000003,27.5,26.0,26.400000000000006
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=749749302)",26.200000000000003,27.5,26.0,26.400000000000006
"builtin_interfaces.msg.Time(sec=1751477662, nanosec=749749302)",26.200000000000003,27.5,26.0,26.400000000000006
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=750388663)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=750388663)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=750388663)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=750388663)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477663, nanosec=750388663)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=749797578)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=749797578)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=749797578)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=749797578)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477664, nanosec=749797578)",24.5,24.80000000000001,24.10000000000001,23.0
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=749803857)",27.700000000000003,26.200000000000003,25.80000000000001,25.0
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=749803857)",27.700000000000003,26.200000000000003,25.80000000000001,25.0
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=749803857)",27.700000000000003,26.200000000000003,25.80000000000001,25.0
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=749803857)",27.700000000000003,26.200000000000003,25.80000000000001,25.0
"builtin_interfaces.msg.Time(sec=1751477665, nanosec=749803857)",27.700000000000003,26.200000000000003,25.80000000000001,25.0
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=749819427)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=749819427)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=749819427)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=749819427)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477666, nanosec=749819427)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=749950275)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=749950275)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=749950275)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=749950275)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477667, nanosec=749950275)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=749914944)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=749914944)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=749914944)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=749914944)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477668, nanosec=749914944)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=750357796)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=750357796)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=750357796)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=750357796)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477669, nanosec=750357796)",25.80000000000001,27.400000000000006,26.400000000000006,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=749802624)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=749802624)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=749802624)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=749802624)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477670, nanosec=749802624)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=749876573)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=749876573)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=749876573)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=749876573)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477671, nanosec=749876573)",27.5,27.10000000000001,25.60000000000001,24.60000000000001
"builtin_interfaces.msg.Time(sec=1751477672, nanosec=749853964)",26.60000000000001,26.80000000000001,24.400000000000006,23.700000000000003
