stamp,wheel_potentiometer_rr,wheel_potentiometer_rl,wheel_potentiometer_fr,wheel_potentiometer_fl
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=751803348)",43.64,44.11,35.57,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477763, nanosec=954259829)",43.68,44.04,35.64,35.52
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=152933285)",43.81,43.980000000000004,35.57,35.46
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=351032296)",43.7,44.04,35.71,35.37
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=550911750)",43.550000000000004,44.18,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=751793834)",43.6,44.24,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477764, nanosec=951054597)",43.61,44.25,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=151010195)",43.7,44.14,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=351762677)",43.74,43.980000000000004,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=551757067)",43.76,43.96,35.75,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=751928700)",43.9,43.94,35.68,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477765, nanosec=951750366)",43.87,43.85,35.730000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=151799159)",43.910000000000004,43.92,35.730000000000004,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=351936557)",43.82,44.12,35.75,35.45
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=551862667)",43.81,44.19,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=754302487)",43.76,44.25,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477766, nanosec=951796480)",43.76,44.2,35.75,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=151770195)",44.03,44.21,35.57,35.46
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=352159746)",44.02,44.14,35.75,35.32
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=551822136)",43.910000000000004,44.160000000000004,35.57,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=751816381)",43.94,43.93,35.730000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751477767, nanosec=952003315)",43.980000000000004,44.21,35.57,35.13
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=151786775)",44.0,44.59,35.45,34.800000000000004
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=355804759)",43.87,44.410000000000004,35.63,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=554202870)",43.93,44.46,35.45,35.18
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=751815154)",43.94,44.42,35.39,35.45
"builtin_interfaces.msg.Time(sec=1751477768, nanosec=951783926)",43.87,44.36,35.36,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=154493378)",43.75,44.410000000000004,35.37,35.43
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=351811683)",43.61,44.44,35.410000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=551810717)",43.46,44.52,35.53,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=752695559)",43.6,44.53,35.480000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751477769, nanosec=952298740)",43.65,44.480000000000004,35.38,35.5
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=151816247)",43.65,44.35,35.39,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=351839050)",43.37,44.57,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=552784032)",43.31,44.6,35.660000000000004,35.57
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=751841680)",43.37,44.49,35.57,35.53
"builtin_interfaces.msg.Time(sec=1751477770, nanosec=951805434)",43.31,44.53,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=151861563)",43.21,44.53,35.59,35.25
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=351909465)",43.25,44.42,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=551894967)",43.32,44.52,35.730000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=751880615)",43.28,44.44,35.75,35.32
"builtin_interfaces.msg.Time(sec=1751477771, nanosec=951883180)",43.31,44.33,35.75,35.29
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=152185248)",43.21,44.36,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=351834522)",43.17,44.43,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=551887036)",43.300000000000004,44.32,35.7,35.39
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=751979125)",43.42,44.11,35.75,35.5
"builtin_interfaces.msg.Time(sec=1751477772, nanosec=951869072)",43.21,44.18,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=151834805)",43.410000000000004,44.31,35.43,34.730000000000004
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=351893730)",43.35,44.24,35.64,34.96
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=551817869)",43.37,44.300000000000004,35.730000000000004,35.07
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=758343431)",43.49,44.32,35.730000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477773, nanosec=952147073)",43.65,44.35,35.7,35.21
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=152741980)",43.52,44.300000000000004,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=354247013)",43.49,44.24,35.64,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=551988416)",43.57,44.29,35.71,35.18
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=751901447)",43.6,44.21,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477774, nanosec=951880551)",43.57,44.25,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=154536552)",43.62,44.2,35.7,35.39
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=351910788)",43.550000000000004,44.24,35.63,35.07
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=551996910)",43.37,44.25,35.63,35.12
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=752021702)",43.43,44.27,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477775, nanosec=952404037)",43.410000000000004,44.37,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=152793438)",43.46,44.21,35.68,35.29
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=351962771)",43.36,44.32,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=551902533)",43.26,44.37,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=751914927)",43.300000000000004,44.32,35.54,35.07
"builtin_interfaces.msg.Time(sec=1751477776, nanosec=952011184)",43.19,44.21,35.57,35.18
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=151931130)",43.27,44.33,35.7,35.18
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=351936784)",43.32,44.42,35.71,35.18
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=551949243)",43.31,44.37,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=761904880)",43.32,44.43,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477777, nanosec=952048198)",43.24,44.660000000000004,35.68,34.95
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=153789111)",43.35,44.19,35.75,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=351876815)",43.44,44.300000000000004,35.57,35.07
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=552373266)",43.44,44.25,35.63,35.43
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=752757248)",43.480000000000004,44.35,35.75,35.43
"builtin_interfaces.msg.Time(sec=1751477778, nanosec=952189930)",43.52,44.35,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=151923076)",43.49,44.36,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=352034554)",43.5,44.37,35.730000000000004,35.38
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=551919751)",43.46,44.46,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=752782160)",43.44,44.49,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477779, nanosec=951965172)",43.37,44.42,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=151993774)",43.410000000000004,44.37,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=352026630)",43.49,44.44,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=551972659)",43.49,44.26,35.730000000000004,35.36
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=752180003)",43.550000000000004,44.15,35.68,35.37
"builtin_interfaces.msg.Time(sec=1751477780, nanosec=952059628)",43.46,44.25,35.68,35.13
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=151990751)",43.32,44.43,35.730000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=352770157)",43.52,44.37,35.64,35.2
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=552756582)",43.37,44.4,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=762109989)",43.52,44.44,35.7,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477781, nanosec=952906601)",43.59,44.4,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=154201027)",43.37,44.42,35.71,35.21
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=352028393)",43.64,44.35,35.660000000000004,35.46
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=552763636)",43.58,44.29,35.7,35.5
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=752114913)",43.64,44.21,35.59,35.36
"builtin_interfaces.msg.Time(sec=1751477782, nanosec=952022442)",43.64,44.11,35.7,35.5
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=152014143)",43.52,44.31,35.75,35.25
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=352096311)",43.5,44.35,35.75,35.25
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=552753623)",43.550000000000004,44.27,35.730000000000004,35.2
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=752792991)",43.39,44.27,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477783, nanosec=962650675)",43.42,44.27,35.63,35.25
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=152155927)",43.5,44.31,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=351936169)",43.480000000000004,44.27,35.57,35.34
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=552504261)",43.52,44.4,35.75,35.27
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=752035589)",43.49,44.42,35.75,35.25
"builtin_interfaces.msg.Time(sec=1751477784, nanosec=951924076)",43.5,44.43,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=152748523)",43.6,44.43,35.730000000000004,35.32
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=352023055)",43.480000000000004,44.42,35.68,35.2
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=552131802)",43.46,44.42,35.75,35.2
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=752767471)",43.44,44.42,35.75,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477785, nanosec=952848671)",43.46,44.44,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=152760236)",43.42,44.4,35.75,35.18
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=352757356)",43.37,44.42,35.730000000000004,35.07
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=552761783)",43.43,44.44,35.730000000000004,35.09
"builtin_interfaces.msg.Time(sec=1751477786, nanosec=952751740)",43.61,44.29,35.75,35.34
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=152895707)",43.54,44.33,35.730000000000004,35.18
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=352901118)",43.550000000000004,44.29,35.730000000000004,35.27
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=553500328)",43.71,44.09,35.75,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=752822529)",43.71,44.19,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477787, nanosec=954870604)",43.71,44.11,35.78,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=153207284)",43.79,44.21,35.75,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=352819617)",43.75,44.19,35.730000000000004,35.32
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=557546177)",43.61,44.12,35.75,35.38
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=752810232)",43.69,44.19,35.63,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477788, nanosec=953883676)",43.57,44.21,35.730000000000004,35.32
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=152954704)",43.62,44.31,35.75,35.32
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=352841426)",43.64,44.27,35.730000000000004,35.27
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=554373731)",43.65,44.19,35.730000000000004,35.46
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=752889511)",43.68,44.27,35.730000000000004,35.37
"builtin_interfaces.msg.Time(sec=1751477789, nanosec=952883610)",43.65,44.21,35.730000000000004,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=152924243)",43.71,44.25,35.730000000000004,35.5
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=352873519)",43.61,44.27,35.64,35.34
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=552948493)",43.59,44.2,35.730000000000004,35.53
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=763139765)",43.71,44.25,35.75,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477790, nanosec=953175715)",43.71,44.29,35.64,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=152982655)",43.71,44.160000000000004,35.75,35.550000000000004
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=363014490)",43.64,44.2,35.75,35.34
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=552824216)",43.64,44.2,35.7,35.37
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=752879862)",43.53,44.25,35.75,35.32
"builtin_interfaces.msg.Time(sec=1751477791, nanosec=962954524)",43.6,44.21,35.75,35.45
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=154308448)",43.58,44.36,35.75,35.27
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=352869801)",43.54,44.42,35.730000000000004,35.25
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=562893433)",43.35,44.35,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=752872423)",43.37,44.24,35.62,35.09
"builtin_interfaces.msg.Time(sec=1751477792, nanosec=952856568)",43.44,44.2,35.63,35.36
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=152883263)",43.57,44.29,35.75,35.45
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=352860378)",43.550000000000004,44.27,35.63,35.29
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=552841628)",43.49,44.32,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=762827483)",43.6,44.27,35.730000000000004,35.53
"builtin_interfaces.msg.Time(sec=1751477793, nanosec=953027459)",43.7,44.21,35.730000000000004,35.43
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=152829208)",43.44,44.33,35.75,35.25
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=362956982)",43.44,44.4,35.75,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=552964117)",43.57,44.24,35.68,35.36
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=752894129)",43.62,44.15,35.64,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477794, nanosec=952861711)",43.58,44.18,35.730000000000004,35.45
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=153001793)",43.53,44.29,35.71,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=352950335)",43.58,44.37,35.730000000000004,35.160000000000004
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=554049474)",43.49,44.36,35.75,35.14
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=754234031)",43.43,44.4,35.7,35.18
"builtin_interfaces.msg.Time(sec=1751477795, nanosec=952883748)",43.46,44.410000000000004,35.730000000000004,35.07
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=152874638)",43.49,44.37,35.730000000000004,34.96
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=352928735)",43.43,44.12,35.64,35.09
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=554428212)",43.46,44.050000000000004,35.730000000000004,35.34
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=752998787)",43.74,44.21,35.64,35.03
"builtin_interfaces.msg.Time(sec=1751477796, nanosec=962911304)",43.76,44.24,35.71,35.36
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=152901790)",43.68,44.09,34.53,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=352901248)",43.87,44.11,35.57,35.04
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=553567789)",43.93,43.980000000000004,35.75,35.54
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=752913349)",43.92,44.08,35.230000000000004,35.21
"builtin_interfaces.msg.Time(sec=1751477797, nanosec=962984370)",43.69,44.19,35.68,34.84
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=153033994)",43.910000000000004,43.800000000000004,35.730000000000004,35.480000000000004
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=363161645)",44.18,43.85,35.64,35.46
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=552917332)",43.79,44.0,35.730000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=752920556)",43.910000000000004,44.15,35.75,35.37
"builtin_interfaces.msg.Time(sec=1751477798, nanosec=953049893)",44.59,43.5,35.13,35.34
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=152907804)",43.76,43.79,35.730000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=352979085)",43.9,43.96,35.660000000000004,35.14
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=552922244)",43.910000000000004,44.14,35.660000000000004,35.230000000000004
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=752912018)",43.86,44.1,35.68,35.39
"builtin_interfaces.msg.Time(sec=1751477799, nanosec=952889104)",43.87,44.04,35.7,35.53
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=152941224)",43.79,44.15,35.730000000000004,35.300000000000004
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=353046643)",43.800000000000004,44.15,35.62,35.18
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=553758905)",43.85,43.93,35.660000000000004,35.410000000000004
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=752951412)",43.94,43.81,35.660000000000004,35.54
"builtin_interfaces.msg.Time(sec=1751477800, nanosec=953056064)",43.980000000000004,43.74,35.59,35.39
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=162967517)",44.19,44.03,35.14,34.980000000000004
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=353066811)",44.35,44.15,35.25,35.36
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=552996109)",44.44,44.03,35.04,35.36
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=753136820)",44.46,43.87,35.0,35.5
"builtin_interfaces.msg.Time(sec=1751477801, nanosec=953790716)",44.18,43.9,35.07,35.57
