stamp,engine_oil_temperature,torque_wheels,driver_traction_aim_switch_fbk,driver_traction_range_switch_fbk
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=506001414)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=516017019)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=526048655)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=536088014)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=546754798)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=556094863)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=566084122)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=575992747)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=586582251)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=595931136)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=605994878)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=616283636)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=625983550)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=635982504)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=645993343)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=658654171)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=666011819)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=676003179)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=686007709)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=696009895)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=706003055)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=715995134)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=726007828)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=736006564)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=746001382)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=756003397)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=766002134)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=775998743)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=786013906)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=795983975)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=805985809)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=815989164)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=825989745)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=835998467)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=845960532)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=856012243)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=865989335)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=877071224)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=885982577)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=896033976)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=905995738)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=916115762)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=925993848)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=935992228)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=946088985)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=957137480)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=965989657)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=976094921)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=986082963)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478083, nanosec=997203091)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=5986260)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=18655275)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=26013800)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=36013684)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=45983164)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=55988967)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=65981590)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=75992151)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=86104632)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=96088297)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=106097652)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=117534840)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=125984246)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=136052434)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=146739279)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=156071585)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=166064955)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=176806085)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=185999114)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=196140425)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=206093780)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=216090670)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=226083955)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=236095286)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=246090416)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=256089852)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=266111033)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=276100800)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=286094397)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=296107917)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=306146280)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=316035557)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=326084780)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=336070423)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=346078956)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=356062335)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=366164087)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=376180092)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=386152105)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=396130045)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=406146173)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=416133283)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=426153550)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=436010272)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=446656163)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=456012680)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=466165104)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=476051455)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=486048625)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=496051956)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=506025847)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=516023107)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=526044042)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=535975370)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=546061126)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=556174526)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=566046814)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=576124543)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=586058903)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=596029318)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=606043001)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=615981948)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=626025022)",59.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=636084860)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=646103354)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=656095348)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=666088178)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=676092448)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=686049685)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=696084658)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=705990278)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=715985430)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=725970302)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=736000626)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=745985084)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=755978610)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=765967237)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=775996717)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=785978797)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=795987700)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=805960481)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=816375616)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=825975723)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=835946135)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=845968798)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=856006278)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=866058057)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=875949324)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=885946098)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=896029431)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=906002574)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=917740451)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=925966421)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=935982675)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=945931562)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=957172219)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=965928035)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=975978488)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=985965912)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478084, nanosec=996028372)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=5985920)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=16024467)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=25982152)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=36165921)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=45982474)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=55980464)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=65990633)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=76107377)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=87470678)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=95989905)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=105995347)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=116001277)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=125975955)",59.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=135982520)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=145998856)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=157259654)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=165982948)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=175995562)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=186011831)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=196050917)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=205985735)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=215996480)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=225993570)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=235993478)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=246021688)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=255988463)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=265919582)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=276898618)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=286039919)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=296050582)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=306008713)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=316008391)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=326001046)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=336015314)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=345973931)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=356014758)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=366006249)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=375997671)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=385999491)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=396013375)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=406004324)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=416003240)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=425990367)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=436001239)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=445997433)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=456022921)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=466005680)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=476002443)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=485994450)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=495999856)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=506013952)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=516012383)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=526012565)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=537123418)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=545989095)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=555979969)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=565977069)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=576022023)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=586231385)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=596091685)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=606079243)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=616016925)",60.0,-227.5,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=625995916)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=635988493)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=645988027)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=656004165)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=665985804)",60.0,-218.70000000000002,0,0
"builtin_interfaces.msg.Time(sec=1751478085, nanosec=675968356)",60.0,-218.70000000000002,0,0
