stamp,motor_duty_cycle_cmd,motor_duty_cycle_fbk,motor_current_fbk,sbw_ecu_voltage,sbw_ecu_temp,sbw_error_code,sbw_motor_torque_estimate
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=769997382)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=780096997)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=789958127)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=800019379)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=809944086)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=820322875)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=829983115)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=839957371)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=849923032)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=859965420)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=869949543)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=879904889)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=890076816)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=900150733)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=910008103)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=920231205)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=929962282)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=940002749)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=950015592)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=960032852)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=969942018)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=979969552)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=989968764)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478328, nanosec=999968294)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=10096648)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=21525691)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=29961895)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=39977508)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=50261781)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=59960686)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=69940560)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=79955433)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=91524254)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=99954394)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=109942054)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=119955570)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=129963740)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=139944152)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=149928547)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=159951407)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=169952260)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=186044390)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=190055178)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=200680258)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=209954385)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=219983940)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=229944203)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=239966614)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=249958060)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=259945659)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=270221957)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=280056312)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=289988321)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=299897408)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=310010475)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=319947862)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=329872043)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=339950309)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=349949287)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=359938397)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=370256009)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=379950743)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=390044297)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=399979451)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=409963273)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=422635453)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=431195501)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=441926465)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=450047675)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=461315993)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=469970340)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=479931777)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=489952427)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=500012942)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=509954590)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=519941899)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=529975737)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=540040935)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=550211408)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=559920164)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=569946600)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=579967752)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=589918913)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=600288690)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=610463953)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=619885148)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=630484145)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=639910641)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=649945220)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=660320311)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=669934024)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=681024936)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=690062518)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=699883851)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=709883467)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=719931086)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=730274944)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=739938245)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=750375442)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=759990988)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=769940383)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=780317794)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=791096262)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=799958540)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=809995191)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=820076363)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=830397498)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=839929996)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=850039529)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=862398969)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=870310104)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=879940768)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=889922698)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=901452697)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=910307498)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=919965977)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=929962455)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=941045611)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=949953556)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=959960838)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=969918987)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=980182464)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478329, nanosec=991090766)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=2522258)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=14300611)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=19885051)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=30936032)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=40435774)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=50007799)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=59953186)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=69886452)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=80154532)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=90009576)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=102459626)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=109963803)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=119947688)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=130330460)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=139931196)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=149890011)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=159947410)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=170892114)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=180367952)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=190311979)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=199951222)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=209976649)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=219950751)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=229936332)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=240223550)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=249925904)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=259940243)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=269868211)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=279934487)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=289962078)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=299924370)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=309969952)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=319942870)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=330403842)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=339897174)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=349894047)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=359882081)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=369942270)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=380584874)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=389944274)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=400298819)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=409901194)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=429899067)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=429899067)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=443339817)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=450074285)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=461012392)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=470105421)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=479916341)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=490614892)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=500042339)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=509990566)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=530026957)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=542444342)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=550009025)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=560568746)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=569952360)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=581294988)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=590063202)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=600502460)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=609909422)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=619874214)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=629944557)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=640137850)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=650375535)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=659892457)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=669936200)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=679963615)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=689943638)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=701032494)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=709930225)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=720107478)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=729963816)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=749928558)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=749928558)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=760496546)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=769889176)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=779877695)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=790859407)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=799889776)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=810464876)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=819928874)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=829883311)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=840160756)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=850361812)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=860563104)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=874610043)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=879967654)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=889986378)",0.0,0.0,0.0,13.700000000000001,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=909948448)",0.0,0.0,0.0,13.8,27.0,0,0.0
"builtin_interfaces.msg.Time(sec=1751478330, nanosec=909948448)",0.0,0.0,0.0,13.8,27.0,0,0.0
