stamp,source_topic,battery_voltage,system_voltage,system_temperature,system_mode,system_ok,laser_ok,scanner_ok,receiver_ok,datapath_ok
"builtin_interfaces.msg.Time(sec=1751478123, nanosec=55987110)",/luminar_left/status,13.404638290405273,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478123, nanosec=56074603)",/luminar_front/status,13.298612594604492,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478123, nanosec=56044235)",/luminar_right/status,13.85903263092041,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478125, nanosec=56192886)",/luminar_left/status,13.48037052154541,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478125, nanosec=56284700)",/luminar_front/status,13.313758850097656,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478125, nanosec=56253386)",/luminar_right/status,13.828739166259766,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478127, nanosec=56401496)",/luminar_left/status,13.434930801391602,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478127, nanosec=56493594)",/luminar_front/status,13.283466339111328,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478127, nanosec=56462270)",/luminar_right/status,13.783300399780273,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478129, nanosec=56611574)",/luminar_left/status,13.374344825744629,0.0,25.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478129, nanosec=56704424)",/luminar_front/status,13.359198570251465,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478129, nanosec=56673592)",/luminar_right/status,13.783300399780273,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478131, nanosec=56823385)",/luminar_left/status,13.359198570251465,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478131, nanosec=56908076)",/luminar_front/status,13.298612594604492,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478131, nanosec=56882251)",/luminar_right/status,13.707568168640137,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=57003645)",/luminar_left/status,13.38949203491211,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=57095805)",/luminar_front/status,13.313758850097656,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478133, nanosec=57062198)",/luminar_right/status,13.601542472839355,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=57224222)",/luminar_left/status,13.359198570251465,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=57338325)",/luminar_front/status,13.116854667663574,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478135, nanosec=57302286)",/luminar_right/status,13.783300399780273,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=57459904)",/luminar_left/status,13.38949203491211,0.0,25.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=57556704)",/luminar_front/status,13.268320083618164,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478137, nanosec=57523047)",/luminar_right/status,13.7227144241333,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=57679308)",/luminar_left/status,13.374344825744629,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=57775136)",/luminar_front/status,13.177440643310547,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478139, nanosec=57743494)",/luminar_right/status,13.753006935119629,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=57897573)",/luminar_left/status,13.374344825744629,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=57991645)",/luminar_front/status,13.268320083618164,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478141, nanosec=57959583)",/luminar_right/status,13.677274703979492,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=58118223)",/luminar_left/status,13.283466339111328,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=58360476)",/luminar_front/status,13.23802661895752,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478143, nanosec=58324875)",/luminar_right/status,13.662128448486328,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=58478279)",/luminar_left/status,13.222880363464355,0.0,24.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=58597260)",/luminar_front/status,13.298612594604492,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478145, nanosec=58560222)",/luminar_right/status,13.662128448486328,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=58729876)",/luminar_left/status,13.3440523147583,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=58824629)",/luminar_front/status,13.23802661895752,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478147, nanosec=58796778)",/luminar_right/status,13.692420959472656,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=58951286)",/luminar_left/status,13.313758850097656,0.0,24.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=59074678)",/luminar_front/status,13.222880363464355,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478149, nanosec=59034523)",/luminar_right/status,13.662128448486328,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=59209091)",/luminar_left/status,13.268320083618164,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=59322405)",/luminar_front/status,13.222880363464355,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478151, nanosec=59281688)",/luminar_right/status,13.677274703979492,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=59454018)",/luminar_left/status,13.222880363464355,0.0,24.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=59541705)",/luminar_front/status,13.192586898803711,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478153, nanosec=59516140)",/luminar_right/status,13.753006935119629,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=60245802)",/luminar_left/status,13.268320083618164,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=60334152)",/luminar_front/status,13.147148132324219,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478155, nanosec=60309011)",/luminar_right/status,13.571249008178711,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=60449349)",/luminar_left/status,13.283466339111328,0.0,24.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=60540594)",/luminar_front/status,13.222880363464355,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478157, nanosec=60508308)",/luminar_right/status,13.631834983825684,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=60663212)",/luminar_left/status,13.404638290405273,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=60776839)",/luminar_front/status,13.253172874450684,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478159, nanosec=60738107)",/luminar_right/status,13.692420959472656,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=60908088)",/luminar_left/status,13.283466339111328,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=61008659)",/luminar_front/status,13.207734107971191,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478161, nanosec=60976890)",/luminar_right/status,13.692420959472656,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=61140347)",/luminar_left/status,13.23802661895752,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=61233829)",/luminar_front/status,13.222880363464355,0.0,23.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478163, nanosec=61206717)",/luminar_right/status,13.692420959472656,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=61372685)",/luminar_left/status,13.177440643310547,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=61469050)",/luminar_front/status,13.162294387817383,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478165, nanosec=61437305)",/luminar_right/status,13.7227144241333,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=61589017)",/luminar_left/status,13.222880363464355,0.0,24.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=61679439)",/luminar_front/status,13.207734107971191,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478167, nanosec=61650033)",/luminar_right/status,13.662128448486328,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=61799685)",/luminar_left/status,13.283466339111328,0.0,24.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=61895142)",/luminar_front/status,13.086562156677246,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478169, nanosec=61862785)",/luminar_right/status,13.646982192993164,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=62017412)",/luminar_left/status,13.132000923156738,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=62103205)",/luminar_front/status,13.132000923156738,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478171, nanosec=62078073)",/luminar_right/status,13.662128448486328,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=62243603)",/luminar_left/status,13.283466339111328,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=62329286)",/luminar_front/status,13.041122436523438,0.0,23.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478173, nanosec=62302430)",/luminar_right/status,13.646982192993164,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=62445047)",/luminar_left/status,13.268320083618164,0.0,24.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=62542024)",/luminar_front/status,13.10170841217041,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478175, nanosec=62511482)",/luminar_right/status,13.465224266052246,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=62656224)",/luminar_left/status,13.283466339111328,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=62753694)",/luminar_front/status,13.162294387817383,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478177, nanosec=62717006)",/luminar_right/status,13.662128448486328,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=62887178)",/luminar_left/status,13.207734107971191,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=62986652)",/luminar_front/status,13.041122436523438,0.0,23.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478179, nanosec=62955157)",/luminar_right/status,13.601542472839355,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=63116260)",/luminar_left/status,13.298612594604492,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=63221099)",/luminar_front/status,13.086562156677246,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478181, nanosec=63182238)",/luminar_right/status,13.631834983825684,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=63353548)",/luminar_left/status,13.222880363464355,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=63456116)",/luminar_front/status,13.253172874450684,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478183, nanosec=63420645)",/luminar_right/status,13.61668872833252,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=63591544)",/luminar_left/status,13.23802661895752,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=63678378)",/luminar_front/status,13.025976181030273,0.0,23.625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478185, nanosec=63647622)",/luminar_right/status,13.419784545898438,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=63802293)",/luminar_left/status,13.162294387817383,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=63893293)",/luminar_front/status,13.207734107971191,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478187, nanosec=63862655)",/luminar_right/status,13.646982192993164,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=64015859)",/luminar_left/status,13.162294387817383,0.0,24.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=64106058)",/luminar_front/status,13.177440643310547,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478189, nanosec=64078587)",/luminar_right/status,13.556102752685547,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=64226070)",/luminar_left/status,13.268320083618164,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=64317410)",/luminar_front/status,13.116854667663574,0.0,23.5625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478191, nanosec=64286936)",/luminar_right/status,13.540956497192383,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=64437044)",/luminar_left/status,13.253172874450684,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=64530852)",/luminar_front/status,13.132000923156738,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478193, nanosec=64499151)",/luminar_right/status,13.662128448486328,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=64656330)",/luminar_left/status,13.268320083618164,0.0,24.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=64747631)",/luminar_front/status,13.025976181030273,0.0,23.5,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478195, nanosec=64721160)",/luminar_right/status,13.586396217346191,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=64860347)",/luminar_left/status,13.298612594604492,0.0,24.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=64948546)",/luminar_front/status,13.177440643310547,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478197, nanosec=64917934)",/luminar_right/status,13.677274703979492,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=65072564)",/luminar_left/status,13.207734107971191,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=65180148)",/luminar_front/status,13.177440643310547,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478199, nanosec=65142961)",/luminar_right/status,13.601542472839355,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=65307731)",/luminar_left/status,13.313758850097656,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=65403969)",/luminar_front/status,13.192586898803711,0.0,23.4375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478201, nanosec=65372060)",/luminar_right/status,13.601542472839355,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=65525116)",/luminar_left/status,13.253172874450684,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=65607472)",/luminar_front/status,13.147148132324219,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478203, nanosec=65580619)",/luminar_right/status,13.601542472839355,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=65724983)",/luminar_left/status,13.192586898803711,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=65820507)",/luminar_front/status,13.207734107971191,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478205, nanosec=65790284)",/luminar_right/status,13.662128448486328,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=65943251)",/luminar_left/status,13.116854667663574,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=66047882)",/luminar_front/status,13.086562156677246,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478207, nanosec=66010788)",/luminar_right/status,13.646982192993164,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=66329413)",/luminar_left/status,13.253172874450684,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=66419554)",/luminar_front/status,13.147148132324219,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478209, nanosec=66389149)",/luminar_right/status,13.61668872833252,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=66546103)",/luminar_left/status,13.192586898803711,0.0,24.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=66644270)",/luminar_front/status,13.162294387817383,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478211, nanosec=66610850)",/luminar_right/status,13.586396217346191,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=66762431)",/luminar_left/status,13.207734107971191,0.0,24.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=66852797)",/luminar_front/status,13.132000923156738,0.0,23.375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478213, nanosec=66821169)",/luminar_right/status,13.571249008178711,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=66976174)",/luminar_left/status,13.268320083618164,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=67063382)",/luminar_front/status,13.01082992553711,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478215, nanosec=67036660)",/luminar_right/status,13.556102752685547,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=67178963)",/luminar_left/status,13.268320083618164,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=67265760)",/luminar_front/status,13.10170841217041,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478217, nanosec=67238703)",/luminar_right/status,13.646982192993164,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=67382277)",/luminar_left/status,13.283466339111328,0.0,24.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=67479739)",/luminar_front/status,13.162294387817383,0.0,23.3125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478219, nanosec=67444674)",/luminar_right/status,13.662128448486328,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=67601035)",/luminar_left/status,13.207734107971191,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=67688146)",/luminar_front/status,13.177440643310547,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478221, nanosec=67661889)",/luminar_right/status,13.571249008178711,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=67803968)",/luminar_left/status,13.192586898803711,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=67886800)",/luminar_front/status,13.10170841217041,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478223, nanosec=67860960)",/luminar_right/status,13.540956497192383,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=68007596)",/luminar_left/status,13.253172874450684,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=68089898)",/luminar_front/status,13.071414947509766,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478225, nanosec=68064179)",/luminar_right/status,13.571249008178711,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=68214273)",/luminar_left/status,13.23802661895752,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=68327481)",/luminar_front/status,13.222880363464355,0.0,23.25,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478227, nanosec=68291444)",/luminar_right/status,13.556102752685547,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=68472443)",/luminar_left/status,13.253172874450684,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=68595530)",/luminar_front/status,13.132000923156738,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478229, nanosec=68566134)",/luminar_right/status,13.662128448486328,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=68723908)",/luminar_left/status,13.298612594604492,0.0,24.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=68835815)",/luminar_front/status,13.162294387817383,0.0,23.1875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478231, nanosec=68797584)",/luminar_right/status,13.677274703979492,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=68977317)",/luminar_left/status,13.298612594604492,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=69076578)",/luminar_front/status,13.071414947509766,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478233, nanosec=69041334)",/luminar_right/status,13.601542472839355,0.0,22.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=69209732)",/luminar_left/status,13.132000923156738,0.0,24.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=69305204)",/luminar_front/status,13.147148132324219,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478235, nanosec=69271401)",/luminar_right/status,13.525810241699219,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=69436775)",/luminar_left/status,13.132000923156738,0.0,24.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=69539795)",/luminar_front/status,13.086562156677246,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478237, nanosec=69505095)",/luminar_right/status,13.556102752685547,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=69661927)",/luminar_left/status,13.253172874450684,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=69764989)",/luminar_front/status,13.10170841217041,0.0,23.125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478239, nanosec=69729644)",/luminar_right/status,13.374344825744629,0.0,22.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=69883922)",/luminar_left/status,13.328906059265137,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=69972533)",/luminar_front/status,13.10170841217041,0.0,23.0625,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478241, nanosec=69945803)",/luminar_right/status,13.692420959472656,0.0,22.8125,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=70090244)",/luminar_left/status,13.268320083618164,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=70207382)",/luminar_front/status,13.177440643310547,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478243, nanosec=70172660)",/luminar_right/status,13.646982192993164,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=70334347)",/luminar_left/status,13.207734107971191,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=70456100)",/luminar_front/status,13.132000923156738,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478245, nanosec=70416734)",/luminar_right/status,13.631834983825684,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=70562436)",/luminar_left/status,13.116854667663574,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=70655934)",/luminar_front/status,13.10170841217041,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478247, nanosec=70622845)",/luminar_right/status,13.7227144241333,0.0,22.6875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=70784621)",/luminar_left/status,13.23802661895752,0.0,23.875,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=70882964)",/luminar_front/status,13.177440643310547,0.0,23.0,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478249, nanosec=70847099)",/luminar_right/status,13.677274703979492,0.0,22.75,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=71012494)",/luminar_left/status,13.253172874450684,0.0,23.9375,2,True,True,True,True,True
"builtin_interfaces.msg.Time(sec=1751478251, nanosec=71106468)",/luminar_front/status,13.056268692016602,0.0,23.0,2,True,True,True,True,True
