stamp,engine_oil_pressure,fuel_pressure,coolant_temperature,transmission_temperature,transmission_pressure
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=919802029)",504.70000000000005,513.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=928917836)",504.70000000000005,514.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=939787052)",504.70000000000005,514.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=949842262)",508.5,513.4,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=959903564)",508.5,512.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=969905085)",508.5,513.4,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=979899134)",508.5,513.4,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=990578121)",508.5,513.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477994, nanosec=999947368)",508.5,514.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=9846171)",508.5,514.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=19779615)",508.5,514.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=29829826)",508.5,514.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=39823478)",508.5,514.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=49853854)",500.8,513.4,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=59836799)",500.8,514.1,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=69877351)",500.8,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=80031681)",500.8,513.4,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=89828267)",500.8,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=89828267)",500.8,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=109782212)",500.8,515.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=119858564)",500.8,516.0,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=129925998)",500.8,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=139869781)",500.8,517.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=149870452)",498.20000000000005,517.1,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=159860448)",498.20000000000005,516.0,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=169892225)",498.20000000000005,514.8000000000001,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=179841966)",498.20000000000005,514.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=189755950)",498.20000000000005,513.7,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=199871935)",498.20000000000005,515.2,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=209815630)",498.20000000000005,514.8000000000001,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=219885583)",498.20000000000005,515.2,65.0,0.0,6342.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=229820791)",498.20000000000005,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=239865146)",498.20000000000005,517.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=249884303)",507.70000000000005,518.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=259907448)",507.70000000000005,517.8000000000001,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=269801504)",507.70000000000005,516.7,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=279801806)",507.70000000000005,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=289802891)",507.70000000000005,517.1,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=299885334)",507.70000000000005,517.5,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=309847053)",507.70000000000005,516.7,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=319843197)",507.70000000000005,516.7,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=330306379)",507.70000000000005,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=339857224)",507.70000000000005,515.2,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=349862624)",514.0,514.8000000000001,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=360067615)",514.0,514.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=370225025)",514.0,514.8000000000001,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=379846434)",514.0,514.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=389867789)",514.0,516.0,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=399900725)",514.0,515.2,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=409886024)",514.0,515.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=419870942)",514.0,515.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=429784212)",514.0,511.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=440064560)",514.0,512.2,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=449856630)",508.5,510.8,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=459788270)",508.5,508.5,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=470057260)",508.5,508.1,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=479868215)",508.5,505.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=489865766)",508.5,504.0,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=499854801)",508.5,505.90000000000003,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=509841296)",508.5,508.1,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=519877907)",508.5,507.0,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=529889782)",508.5,508.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=539955931)",508.5,508.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=549804117)",502.0,507.40000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=559850388)",502.0,508.90000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=569873922)",502.0,510.8,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=579909574)",502.0,510.8,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=589922278)",502.0,510.40000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=599859196)",502.0,512.6,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=609780525)",502.0,513.4,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=609780525)",502.0,513.4,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=629873050)",502.0,512.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=639828269)",502.0,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=650452775)",521.1,517.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=659820850)",521.1,518.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=669869351)",521.1,517.8000000000001,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=679838136)",521.1,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=689878940)",521.1,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=689878940)",521.1,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=709899515)",521.1,511.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=719912188)",521.1,511.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=730017649)",521.1,512.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=739854991)",521.1,512.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=749828486)",527.9,511.90000000000003,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=759858873)",527.9,510.40000000000003,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=769787721)",527.9,509.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=781320632)",527.9,511.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=790010062)",527.9,510.0,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=790010062)",527.9,510.0,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=809857679)",527.9,511.1,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=819825168)",527.9,512.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=830087830)",527.9,513.4,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=839879067)",527.9,513.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=849851906)",518.0,514.8000000000001,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=859805464)",518.0,517.1,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=869823723)",518.0,517.1,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=879820668)",518.0,517.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=889775756)",518.0,515.2,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=899806945)",518.0,513.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=909861337)",518.0,513.4,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=919795341)",518.0,512.6,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=929814674)",518.0,513.4,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=939756514)",518.0,511.90000000000003,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=949784466)",527.5,510.8,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=959828305)",527.5,512.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=969798590)",527.5,512.6,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=979915325)",527.5,512.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=990215098)",527.5,511.1,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477995, nanosec=999849203)",527.5,513.7,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=9826144)",527.5,514.8000000000001,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=19839307)",527.5,512.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=29826472)",527.5,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=39814866)",527.5,514.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=50504649)",531.6,515.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=59812169)",531.6,515.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=69756848)",531.6,518.2,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=79842382)",531.6,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=89858142)",531.6,517.1,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=99793361)",531.6,515.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=109807275)",531.6,516.0,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=119795878)",531.6,515.2,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=129832690)",531.6,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=139817481)",531.6,514.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=150335580)",533.2,516.0,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=159820061)",533.2,516.3000000000001,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=169846337)",533.2,514.8000000000001,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=179861130)",533.2,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=189802454)",533.2,516.7,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=199804948)",533.2,516.3000000000001,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=209841974)",533.2,515.2,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=219746974)",533.2,516.0,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=230345136)",533.2,517.1,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=239824140)",533.2,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=249836675)",534.5,516.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=259874384)",534.5,517.1,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=269758968)",534.5,517.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=279817031)",534.5,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=289826720)",534.5,517.1,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=299794139)",534.5,516.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=309750005)",534.5,516.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=319895891)",534.5,515.2,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=329766701)",534.5,516.0,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=339813355)",534.5,516.0,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=350436371)",533.1,516.7,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=359853197)",533.1,515.6,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=369838590)",533.1,515.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=379957871)",533.1,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=389808820)",533.1,516.7,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=399741941)",533.1,516.7,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=409798164)",533.1,515.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=419880477)",533.1,515.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=429852497)",533.1,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=439751902)",533.1,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=449774541)",522.1,515.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=459812956)",522.1,515.2,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=469848885)",522.1,517.1,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=479798685)",522.1,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=489815012)",522.1,515.6,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=500031915)",522.1,517.5,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=509799783)",522.1,516.0,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=519757456)",522.1,516.7,65.0,0.0,6338.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=529836387)",522.1,517.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=539936789)",522.1,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=549805211)",519.4,516.3000000000001,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=559809242)",519.4,516.3000000000001,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=569773911)",519.4,517.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=579825750)",519.4,516.0,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=589776659)",519.4,516.0,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=599800430)",519.4,516.3000000000001,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=609630247)",519.4,517.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=619806880)",519.4,516.0,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=629797110)",519.4,515.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=639837372)",519.4,516.3000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=649812613)",529.9,516.7,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=659801513)",529.9,514.8000000000001,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=669760695)",529.9,516.0,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=679798200)",529.9,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=689803394)",529.9,514.8000000000001,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=699040400)",529.9,516.0,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=710030981)",529.9,515.2,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=719946965)",529.9,516.0,65.0,0.0,6343.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=729900550)",529.9,516.0,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=740234881)",529.9,516.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=749886334)",531.7,516.7,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=759954009)",531.7,515.2,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=769993950)",531.7,514.8000000000001,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=779911731)",531.7,514.8000000000001,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=788950959)",531.7,516.0,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=799925901)",531.7,514.8000000000001,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=809848330)",531.7,514.5,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=819875869)",531.7,513.0,65.0,0.0,6340.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=830003444)",531.7,513.7,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=839867664)",531.7,512.2,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=849942069)",536.3000000000001,513.4,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=859796204)",536.3000000000001,515.2,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=868971716)",536.3000000000001,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=868971716)",536.3000000000001,514.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=889776731)",536.3000000000001,511.1,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=899916111)",536.3000000000001,510.40000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=909749605)",536.3000000000001,506.3,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=919451624)",536.3000000000001,509.3,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=930093502)",536.3000000000001,508.5,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=939828120)",536.3000000000001,507.0,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=950562934)",540.5,508.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=959810915)",540.5,509.6,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=969825838)",540.5,508.5,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=979853220)",540.5,509.6,65.0,0.0,3276.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=989890497)",540.5,508.90000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477996, nanosec=999907647)",540.5,508.90000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=9505943)",540.5,510.8,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=19027562)",540.5,511.90000000000003,65.0,0.0,6339.0
"builtin_interfaces.msg.Time(sec=1751477997, nanosec=29231645)",540.5,511.5,65.0,0.0,3276.0
