stamp,f_brk_pos_cmd,f_brk_pos_fbk,r_brk_pos_cmd,r_brk_pos_fbk
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=302043540)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=312057561)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=321962796)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=332028969)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=342047113)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=352038143)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=361993904)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=372064830)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=382061366)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=392098062)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=401987955)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=412185601)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=422572380)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=432178205)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=442594823)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=451982798)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=461964433)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=472115635)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=481963911)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=492002980)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=502777085)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=512052592)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=522231390)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=532220948)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=542915964)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=542915964)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=562756333)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=572753786)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=582760261)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=592757239)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=602754036)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=612759683)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=622007631)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=632782158)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=642758629)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=652756713)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=662755727)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=673191221)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=683489404)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=692751957)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=702760784)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=712768860)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=722751329)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=733299065)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=742747855)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=754481055)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=762747433)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=772759206)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=782758099)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=792753944)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=805973174)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=812769586)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=822704921)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=832751981)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=842755362)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=852863618)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=862935829)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=872753747)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=892750746)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=902757958)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=912794511)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=922746856)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=932746457)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=942746904)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=952771807)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=962745772)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=972754114)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=984111733)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=997827754)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=2756032)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=12878600)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=22767308)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=33101423)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=43079847)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=52747285)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=62748120)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=72213376)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=83078833)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=92754996)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=101983666)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=112765758)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=122748404)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=132750371)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=141941769)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=152777915)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=162755867)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=172748340)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=182754171)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=194669461)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=202755097)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=216650817)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=222769650)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=232775069)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=242759666)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=253818543)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=262761435)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=272746617)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=282785463)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=292870107)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=302761676)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=302761676)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=323086732)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=332776144)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=342763310)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=352746863)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=362764005)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=372760083)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=382788266)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=392751747)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=402756937)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=421949659)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=432758361)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=442004064)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=452760304)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=463082191)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=472758575)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=482756829)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=492763687)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=502367481)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=512086646)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=522753033)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=532751885)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=542756559)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=552756307)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=562766490)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=572858928)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=582773819)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=592770181)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=606203968)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=614014888)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=622885917)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=632902306)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=644076935)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=652985560)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=662898919)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=672829931)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=682875091)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=692913724)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=702835519)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=712851594)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=722840463)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=732878482)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=742837851)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=752842809)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=762839959)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=772884298)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=783414278)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=792835967)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=802386141)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=802386141)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=822978261)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=832745198)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=841925186)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=852751603)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=861980697)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=872754811)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=886228295)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=892745254)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=902737867)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=912740248)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=922753772)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=932748865)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=942742533)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=952766327)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=962035313)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=974199460)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=984035265)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=995478744)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=2747529)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=12743339)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=23007810)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=32772315)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=42754559)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=52746911)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=62749821)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=72757832)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=82751759)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=92750971)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=103233529)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=112780677)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=122768026)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=132748920)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=142745522)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=152754634)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=162746261)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=172758385)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=182762981)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=192790411)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=192790411)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=212775326)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=222747086)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=232750499)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=242762959)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=252801089)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=262746363)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=262746363)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=282755880)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=292764216)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=302754486)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=312792452)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=322793705)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=332893341)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=342755164)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=352807455)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=362752528)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=372754202)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=382755289)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=395990561)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=404835984)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=412780182)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=422756890)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=433070843)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=442756940)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=452796670)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=463422355)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=472806508)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=485438517)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=493837573)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=502801489)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=513008353)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=522832611)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=532792809)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=543848754)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=552893380)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=562756214)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=572836976)",7500.0,2400.0,7500.0,2400.0
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=582830067)",7500.0,2400.0,7500.0,2400.0
