stamp,rl_tire_temp_04,rl_tire_temp_03,rl_tire_temp_02,rl_tire_temp_01
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=747819134)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=747819134)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=747819134)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477614, nanosec=747819134)",52.80000000000001,45.20000000000002,37.80000000000001,33.80000000000001
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=747890301)",53.30000000000001,46.099999999999994,39.30000000000001,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=747890301)",53.30000000000001,46.099999999999994,39.30000000000001,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=747890301)",53.30000000000001,46.099999999999994,39.30000000000001,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=747890301)",53.30000000000001,46.099999999999994,39.30000000000001,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477615, nanosec=747890301)",53.30000000000001,46.099999999999994,39.30000000000001,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=747894648)",53.900000000000006,46.099999999999994,40.20000000000002,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=747894648)",53.900000000000006,46.099999999999994,40.20000000000002,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=747894648)",53.900000000000006,46.099999999999994,40.20000000000002,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=747894648)",53.900000000000006,46.099999999999994,40.20000000000002,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477616, nanosec=747894648)",53.900000000000006,46.099999999999994,40.20000000000002,35.80000000000001
"builtin_interfaces.msg.Time(sec=1751477617, nanosec=747974957)",54.0,47.0,40.0,38.099999999999994
"builtin_interfaces.msg.Time(sec=1751477617, nanosec=747974957)",54.0,47.0,40.0,38.099999999999994
"builtin_interfaces.msg.Time(sec=1751477617, nanosec=747974957)",54.0,47.0,40.0,38.099999999999994
"builtin_interfaces.msg.Time(sec=1751477617, nanosec=747974957)",54.0,47.0,40.0,38.099999999999994
"builtin_interfaces.msg.Time(sec=1751477617, nanosec=747974957)",54.0,47.0,40.0,38.099999999999994
"builtin_interfaces.msg.Time(sec=1751477618, nanosec=747862380)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477618, nanosec=747862380)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477618, nanosec=747862380)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477618, nanosec=747862380)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477618, nanosec=747862380)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477619, nanosec=747824482)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477619, nanosec=747824482)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477619, nanosec=747824482)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477619, nanosec=747824482)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477619, nanosec=747824482)",53.60000000000002,46.20000000000002,38.599999999999994,34.900000000000006
"builtin_interfaces.msg.Time(sec=1751477620, nanosec=747849663)",52.900000000000006,46.30000000000001,37.900000000000006,34.0
"builtin_interfaces.msg.Time(sec=1751477620, nanosec=747849663)",52.900000000000006,46.30000000000001,37.900000000000006,34.0
"builtin_interfaces.msg.Time(sec=1751477620, nanosec=747849663)",52.900000000000006,46.30000000000001,37.900000000000006,34.0
"builtin_interfaces.msg.Time(sec=1751477620, nanosec=747849663)",52.900000000000006,46.30000000000001,37.900000000000006,34.0
"builtin_interfaces.msg.Time(sec=1751477620, nanosec=747849663)",52.900000000000006,46.30000000000001,37.900000000000006,34.0
"builtin_interfaces.msg.Time(sec=1751477621, nanosec=748332123)",52.80000000000001,45.80000000000001,38.900000000000006,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751477621, nanosec=748332123)",52.80000000000001,45.80000000000001,38.900000000000006,35.30000000000001
"builtin_interfaces.msg.Time(sec=1751477621, nanosec=748332123)",52.80000000000001,45.80000000000001,38.900000000000006,35.30000000000001
